Tanggal,Media,Topik,Topik_Cleaned,label,prediksi_model,cluster
20-Jun-21,Lapor Sleman,Jalan Randugowang Tergenang Air,jalan randugowang tergenang air,1,1,1
21-Jun-21,Instagram,Program hibah air mnum,program hibah air mnum,1,1,1
22-Jun-21,Lapor Sleman,Listrik Padam 3x Dalam 24 Jam Kebelakang,listrik padam x jam kebelakang,1,1,1
22-Jun-21,Lapor Sleman,Drainase Di Jl Raya Kayen-Blotan,drainase jl raya kayenblotan,0,1,1
23-Jun-21,Lapor Sleman,PJU Jalan Jatisawit Raya Padam 2 Titik,pju jalan jatisawit raya padam titik,1,1,1
24-Jun-21,Twitter,drainase underpass kentungan menyebabkan kecelakaan,drainase underpass kentungan menyebabkan kecelakaan,1,1,1
25-Jun-21,Lapor Sleman,Susah Pasang PDAM Di Desa Klidon,susah pasang pdam desa klidon,1,1,1
26-Jun-21,Lapor Sleman,4 Titik Lampu Mati,titik lampu mati,1,1,0
28-Jun-21,Lapor Sleman,Air PAM Di Dusun Plaosan Berwarna Cokelat,air pam dusun plaosan berwarna cokelat,1,1,1
29-Jun-21,Twitter,PJU mati,pju mati,1,1,0
29-Jun-21,Twitter,APILL mati,apill mati,1,1,0
30-Jun-21,Lapor Sleman,"POHON MENGGANGGU JALAN, LOKASI JALAN WATES KM 7",pohon mengganggu jalan lokasi jalan wates,1,1,1
1-Jul-21,Lapor Sleman,Appil Pertigaan Bantulan,appil pertigaan bantulan,0,1,1
2-Jul-21,Lapor Sleman,Pemotongan Pohon Jalan,pemotongan pohon jalan,1,1,1
4-Jul-21,Lapor Sleman,Jalan Berlubang Sepanjang Jl.Bonjotan,jalan berlubang sepanjang jlbonjotan,1,1,2
5-Jul-21,Twitter,Kurang PJU,kurang pju,1,1,1
6-Jul-21,Twitter,Pemadaman PJU,pemadaman pju,1,1,1
7-Jul-21,Twitter,Pemadaman PJU,pemadaman pju,1,1,1
7-Jul-21,Website,balapan liar,balapan liar,1,1,1
7-Jul-21,Instagram,Pemadaman PJU,pemadaman pju,1,1,1
8-Jul-21,Twitter,Pemadaman PJU,pemadaman pju,1,1,1
8-Jul-21,Instagram,Pemadaman PJU,pemadaman pju,1,1,1
8-Jul-21,Twitter,PJU ring road mati,pju ring road mati,1,1,0
10-Jul-21,Lapor Sleman,Jalan Jemblong Berlubang,jalan jemblong berlubang,1,1,2
12-Jul-21,Twitter,Pohon perindang,pohon perindang,1,1,1
14-Jul-21,Lapor Sleman,Berapa Lama Akta Kematian Jadi Setelah Dokumen Semua Kita Upload,berapa lama akta kematian jadi dokumen semua upload,1,1,1
14-Jul-21,Website,Jalan berlubang,jalan berlubang,1,1,2
14-Jul-21,Lapor.go.id,Penyampaian sikap kebertan atas penimbunan samapah Rumah Tangga,penyampaian sikap kebertan atas penimbunan samapah rumah tangga,0,1,1
14-Jul-21,Lapor Sleman,Ada Masalah Dengan Username,masalah username,1,1,1
15-Jul-21,Lapor Sleman,Balap Liar Jl. Gito Gati,balap liar jl gito gati,1,1,1
15-Jul-21,Twitter,Pemadaman PJU,pemadaman pju,1,1,1
16-Jul-21,Lapor Sleman,Warmindo Dijadikan Kumpul Para Anak Klitih,warmindo dijadikan kumpul anak klitih,1,1,1
18-Jul-21,Lapor Sleman,Jalan Gelap Di Jalan Titi Bumi Patran,jalan gelap jalan titi bumi patran,1,1,1
,Lapor Sleman,Gangguan Bau Peternakan Ayam,gangguan bau peternakan ayam,1,1,1
20-Jul-21,Lapor Sleman,Lanpu Bangjo Mati Hanya Saat Malam,lanpu bangjo mati,1,1,1
24-Jul-21,Lapor Sleman,PAM Dan Listrik Minomartani Mati,pam listrik minomartani mati,1,1,1
25-Jul-21,Lapor Sleman,Drainase Jl.Ringin Raya Seringa Rusak,drainase jlringin raya seringa rusak,1,1,1
26-Jul-21,Lapor Sleman,Pohon Terlalu Tinggi,pohon terlalu tinggi,1,1,1
26-Jul-21,Lapor Sleman,Jalan Rusak,jalan rusak,1,1,2
26-Jul-21,Lapor Sleman,Jalan Berlubang,jalan berlubang,1,1,2
26-Jul-21,Twitter,Pengadual pungli,pengadual pungli,1,1,1
29-Jul-21,Lapor Sleman,Jalan Berlubang & Tergenang,jalan berlubang tergenang,1,1,2
29-Jul-21,Facebook Pemkab Sleman,BST,bst,0,1,1
30-Jul-21,Lapor Sleman,Mengurus Akta Kematian Sangat Lama Dan Tidak Selesai-selesai,mengurus akta kematian sangat lama selesaiselesai,1,1,1
31-Jul-21,Lapor Sleman,AIR PDAM KOTOR,air pdam kotor,1,1,1
2-Aug-21,Twitter,LPJU ring road mati,lpju ring road mati,1,1,1
3-Aug-21,Website,Permohonan LPJU,permohonan lpju,1,1,1
4-Aug-21,Facebook Pemkab Sleman,BST masih ada atau tidak?,bst,0,1,1
4-Aug-21,Instagram,Permohonan akta kematian,permohonan akta kematian,1,1,1
4-Aug-21,Instagram,Laporan banjir,laporan banjir,1,1,1
8-Aug-21,Lapor Sleman,Rencana PJU Jl Kebonagung Batas Sendangsari Sendangrejo,rencana pju jl kebonagung batas sendangsari sendangrejo,1,1,1
8-Aug-21,Instagram,PJU di pekarangan,pju pekarangan,1,1,1
9-Aug-21,Website,Permohonan PJU,permohonan pju,1,1,1
10-Aug-21,Lapor Sleman,Penebangan Pohon,penebangan pohon,1,1,1
10-Aug-21,Lapor Sleman,Gangguan Kenyamanan,gangguan kenyamanan,1,1,1
10-Aug-21,Instagram,Penebangan pohon perindang,penebangan pohon perindang,1,1,1
11-Aug-21,Twitter,Jalan rusak,jalan rusak,1,1,2
12-Aug-21,Lapor Sleman,Perbaikan Jalan Berlubang,perbaikan jalan berlubang,1,1,2
13-Aug-21,Lapor Sleman,Lampu Pju Idup Nya Salah Waktu,lampu pju idup salah waktu,1,1,1
14-Aug-21,Lapor Sleman,Perlu PJU,perlu pju,1,1,1
15-Aug-21,Lapor Sleman,Gangguan Kenyamanan Dan Diaiplin PPKM,gangguan kenyamanan diaiplin ppkm,1,1,1
20-Aug-21,Lapor Sleman,Perbaikan Jalanan Dan Parkir Yang Mengganggu Lalu Lintas,perbaikan jalanan parkir mengganggu lalu lintas,1,1,1
20-Aug-21,Lapor Sleman,Gangguan Lingkungan.. Kerumunan Warga Yang Meras\hkan TetNgga,gangguan lingkungan kerumunan warga merashkan tetngga,1,1,1
20-Aug-21,Twitter,PJU mati,pju mati,1,1,0
22-Aug-21,Lapor Sleman,BAU TIDAK SEDAP,bau sedap,1,1,1
24-Aug-21,Lapor Sleman,Jalan Berlubang,jalan berlubang,1,1,2
25-Aug-21,Twitter,KTPel Rusak,ktpel rusak,1,1,1
26-Aug-21,Instagram,APILL Mati,apill mati,1,1,0
27-Aug-21,Twitter,PJU mati,pju mati,1,1,0
28-Aug-21,Lapor Sleman,Laporan Hotspot Wifi.id Mati,laporan hotspot wifiid mati,1,1,1
28-Aug-21,Twitter,PJU mati,pju mati,1,1,0
29-Aug-21,Lapor Sleman,Membuang Sampah Sembarangan,membuang sampah sembarangan,1,1,1
29-Aug-21,Lapor Sleman,Jalan Berlubang Besar Dan Gundukan Pasir Disekeliling,jalan berlubang besar gundukan pasir disekeliling,1,1,1
29-Aug-21,Twitter,Pemangkasan pohon perindang,pemangkasan pohon perindang,1,1,1
30-Aug-21,Twitter,Pemotongan pohon perindang,pemotongan pohon perindang,1,1,1
30-Aug-21,Lapor Sleman,Pembuangan Sampah Liar Di Bulak Sawah,pembuangan sampah liar bulak sawah,1,1,1
30-Aug-21,Lapor Sleman,Lampu Pju,lampu pju,1,1,0
31-Aug-21,Email,Jalan rusak,jalan rusak,1,1,2
1-Sep-21,Lapor Sleman,Jalan Berlubang Samping MC D Jombor,jalan berlubang samping mc d jombor,1,1,1
4-Sep-21,Twitter,PJU mati,pju mati,1,1,0
5-Sep-21,Lapor.go.id,Gorong Gorong Jalan Berbahaya,gorong gorong jalan berbahaya,1,1,1
6-Sep-21,Website,Pembakaran jerami oleh petani,pembakaran jerami petani,1,1,1
6-Sep-21,Lapor Sleman,Lampu APILL,lampu apill,1,1,1
6-Sep-21,Lapor.go.id,Gorong-Gorong Berbahaya,goronggorong berbahaya,1,1,1
6-Sep-21,Lapor Sleman,Kabel Melintang Jalan Raya Putus Akibat Nyangkut Truk Bermuatan Tebu,kabel melintang jalan raya putus akibat nyangkut truk bermuatan tebu,0,1,1
7-Sep-21,Twitter,Lalin mati,lalin mati,1,1,1
8-Sep-21,Twitter,PJU mati,pju mati,1,1,0
10-Sep-21,Lapor Sleman,Jalan Berlubang,jalan berlubang,1,1,2
11-Sep-21,Lapor Sleman,Sampah Di Jalan Ring Road,sampah jalan ring road,1,1,1
12-Sep-21,Lapor Sleman,Gangguan Suara Mesin Penggilingan,gangguan suara mesin penggilingan,1,1,1
12-Sep-21,Lapor Sleman,Lampu PJU Sepanjang Fly Over Jombor Mati Semua,lampu pju sepanjang fly over jombor mati semua,1,1,1
13-Sep-21,Lapor Sleman,Lampu PJU Padam Depan Kantor Balai Kalurahan Sumberadi,lampu pju padam depan kantor balai kalurahan sumberadi,1,1,1
15-Sep-21,Lapor Sleman,Tetangga Bakar Sampah Dekat Rumah,tetangga bakar sampah dekat rumah,1,1,1
18-Sep-21,Twitter,Lampu PJU,lampu pju,1,1,0
18-Sep-21,Instagram,KTP rusak,ktp rusak,1,1,1
19-Sep-21,Website,PJU tidak mati disiang hari,pju mati disiang hari,1,1,0
20-Sep-21,Facebook Pemkab Sleman,Penawaran Pengadaan Tempat Sampah,penawaran pengadaan tempat sampah,1,1,1
22-Sep-21,Lapor Sleman,Sampah,sampah,1,1,1
22-Sep-21,Lapor Sleman,Kabel Listrik Tertimpa Pohon,kabel listrik tertimpa pohon,1,1,1
23-Sep-21,Lapor.go.id,Laporan Dugaan Penyalahgunaan Mesin Pengisian Bahan Bakar di SPBU 44.555.03 Kabupaten Sleman DIY,laporan dugaan penyalahgunaan mesin pengisian bahan bakar spbu diy,1,1,1
24-Sep-21,Lapor Sleman,Mohon Bantu Pergantian Lampu,pergantian lampu,1,1,0
28-Sep-21,Lapor Sleman,Mohon Info Aturan Pembuangan Air Hujan Tetangga,aturan pembuangan air hujan tetangga,1,1,1
28-Sep-21,Telepon Langsung,Pohon tumbang kena kabel listrik,pohon tumbang kena kabel listrik,1,1,1
29-Sep-21,Website,Pohon Tumbang,pohon tumbang,1,1,1
29-Sep-21,Website,Jalan Rusak,jalan rusak,1,1,2
29-Sep-21,Instagram,permohonan pemangkasan ranting pohon,permohonan pemangkasan ranting pohon,1,1,1
30-Sep-21,Lapor.go.id,Jalan Rusak parah,jalan rusak parah,1,1,1
30-Sep-21,Lapor Sleman,Gangguan Kenyamanan Dan Ketertiban,gangguan kenyamanan ketertiban,1,1,1
30-Sep-21,Website,Pemasangan LPJU,pemasangan lpju,1,1,1
1-Oct-21,Twitter,Jalan rusak,jalan rusak,1,1,2
1-Oct-21,Lapor Sleman,Gangguan Suara Mesin Dan Ijin Pencacah Plastik Di Kawasan Hijau,gangguan suara mesin ijin pencacah plastik kawasan hijau,1,1,1
1-Oct-21,Website,PJU mati,pju mati,1,1,0
3-Oct-21,Lapor Sleman,Gamgguan Kenyamanan,gamgguan kenyamanan,0,1,1
4-Oct-21,Lapor Sleman,Debet Air Menjadi Kecil,debet air menjadi kecil,1,1,1
4-Oct-21,Lapor Sleman,Listrik Padam,listrik padam,1,1,1
6-Oct-21,Website,Permohonan Akta Kematian,permohonan akta kematian,1,1,1
8-Oct-21,Instagram,Trotoar berlubang,trotoar berlubang,1,1,1
11-Oct-21,Instagram,Jalan berlubang,jalan berlubang,1,1,2
11-Oct-21,Lapor Sleman,Drainase Jalan Seturan,drainase jalan seturan,0,1,1
13-Oct-21,Instagram,Permasalahan tanah,permasalahan tanah,1,1,1
15-Oct-21,Twitter,Pohon rapuh,pohon rapuh,1,1,1
15-Oct-21,Facebook Pemkab Sleman,Lampu Penerangan Jalan Daerah Masjid Suciati Saliman ke Utara,lampu penerangan jalan masjid suciati saliman utara,1,1,1
16-Oct-21,Lapor Sleman,Gangguan Kebisingan Oleh Karaoke Terbuka Hotel,gangguan kebisingan karaoke terbuka hotel,1,1,1
17-Oct-21,Instagram,PJU mati,pju mati,1,1,0
18-Oct-21,Instagram,Listrik padam,listrik padam,1,1,1
19-Oct-21,Facebook Pemkab Sleman,Jalan Kabupaten,jalan,0,1,2
20-Oct-21,Lapor Sleman,Jalam Sempit,jalam sempit,0,1,1
20-Oct-21,Facebook Pemkab Sleman,Talang air pasar tempel,talang air pasar tempel,1,1,1
21-Oct-21,Lapor Sleman,Laporan Buang Sampah Sembarangan Belum Ada Tindak Lanjut,laporan buang sampah sembarangan,1,1,1
22-Oct-21,Lapor Sleman,Pohon Tetangga Membahayakan,pohon tetangga membahayakan,1,1,1
23-Oct-21,Lapor Sleman,Parkir Angkringan Market,parkir angkringan market,1,1,1
25-Oct-21,Lapor Sleman,Penggantian Lampu PJU,penggantian lampu pju,1,1,0
26-Oct-21,Lapor Sleman,LAMPU SEPANJANG BULAK NGARAN - LAPANGAN MARGOKATON MATI,lampu sepanjang bulak ngaran lapangan margokaton mati,1,1,1
26-Oct-21,Lapor Sleman,Jalan Berlubang Depan Toko Bangunan Jitu Jaya,jalan berlubang depan toko bangunan jitu jaya,1,1,1
26-Oct-21,Instagram,Jalan berlubang,jalan berlubang,1,1,2
26-Oct-21,Twitter,Permohonan pemotongan rumput di perempatan kentungan,permohonan pemotongan rumput perempatan kentungan,0,1,1
28-Oct-21,Instagram,Pohon perindang di ambarukmo,pohon perindang ambarukmo,1,1,1
28-Oct-21,Lapor Sleman,Jalan Berlubang,jalan berlubang,1,1,2
28-Oct-21,Lapor Sleman,Mohon Bantuan Adanya Kabel Ysng Melintas Diatas Rumah Warga ..ysng Saat Ini Akan Swgera Di Perbaiki Karena Ada Kerusakan,bantuan adanya kabel ysng melintas diatas rumah warga ysng swgera perbaiki kerusakan,1,1,1
30-Oct-21,Lapor Sleman,Lampu APILL Perempatan Sedogan Tempel Rusak,lampu apill perempatan sedogan tempel rusak,1,1,1
30-Oct-21,Lapor Sleman,Lampu Penerangan Jalan Umum Mati,lampu penerangan jalan umum mati,1,1,0
30-Oct-21,Website,Jalan rusak,jalan rusak,1,1,2
30-Oct-21,Instagram,Parkir Hotel Inna Garuda',parkir hotel inna garuda,1,1,1
31-Oct-21,Lapor Sleman,"Drainase Kurang Baik, Saat Hujan Deras Selalu Menggenang",drainase kurang baik hujan deras selalu menggenang,0,1,1
31-Oct-21,Lapor Sleman,Jabatan Untuk Pungli Dan Korupsi.,jabatan pungli korupsi,1,1,1
1-Nov-21,Lapor Sleman,Lampu Jalan Mati,lampu jalan mati,1,1,0
1-Nov-21,Lapor Sleman,Jalan Ambless Pas Gorong,jalan ambless pas gorong,0,1,1
1-Nov-21,Lapor Sleman,Jalan Kebon Agung Tlogoadi Pohon Rimbun Dan Gelap Di Musim Hujan,jalan kebon agung tlogoadi pohon rimbun gelap musim hujan,1,1,1
1-Nov-21,Website,Jalan rusak,jalan rusak,1,1,2
1-Nov-21,Email,Pohon perindang perlu dipangkas,pohon perindang perlu dipangkas,1,1,1
1-Nov-21,Lapor Sleman,Gorong2 Rusak,gorong rusak,1,1,1
3-Nov-21,Instagram,Jalan Godean rusak,jalan godean rusak,1,1,1
4-Nov-21,Twitter,Jalan berlubang,jalan berlubang,1,1,2
4-Nov-21,Lapor Sleman,Jalan Rusak Parah,jalan rusak parah,1,1,1
5-Nov-21,Instagram,Jalan rusak,jalan rusak,1,1,2
6-Nov-21,Instagram,APILL mati,apill mati,1,1,0
8-Nov-21,Website,Hewan Liar,hewan liar,1,1,1
8-Nov-21,Lapor Sleman,Sampah,sampah,1,1,1
8-Nov-21,Lapor Sleman,Sampah dan Prokes,sampah prokes,1,1,1
8-Nov-21,Lapor Sleman,Lampu Jalan Minim,lampu jalan minim,1,1,1
8-Nov-21,Lapor Sleman,Traffic Light Mati,traffic light mati,1,1,1
8-Nov-21,Lapor Sleman,Kabel Semrawut,kabel semrawut,1,1,1
8-Nov-21,Facebook Pemkab Sleman,Kabel PJU putus berbahaya,kabel pju putus berbahaya,1,1,1
9-Nov-21,Lapor Sleman,Parkir,parkir,1,1,1
9-Nov-21,Lapor Sleman,Gorong2 Mampet,gorong mampet,1,1,1
9-Nov-21,Website,Jalan berlubang,jalan berlubang,1,1,2
9-Nov-21,Website,Pohon perindang perlu dipangkas,pohon perindang perlu dipangkas,1,1,1
11-Nov-21,Lapor Sleman,Jalan Rusak,jalan rusak,1,1,2
11-Nov-21,Twitter,APILL mati,apill mati,1,1,0
12-Nov-21,Website,Jalan berlubang,jalan berlubang,1,1,2
12-Nov-21,Lapor Sleman,Lampu PJU Resmi Mati Sudah 1 Bulan,lampu pju resmi mati bulan,1,1,0
15-Nov-21,Lapor Sleman,Lampu PJU mati,lampu pju mati,1,1,0
15-Nov-21,Twitter,APILL tajem mati,apill tajem mati,1,1,1
15-Nov-21,Website,Keluhan anggota koperasi KP2KS,keluhan anggota koperasi kpks,1,1,1
15-Nov-21,Twitter,Jalan berlubang,jalan berlubang,1,1,2
16-Nov-21,Twitter,Jalan berlubang,jalan berlubang,1,1,2
16-Nov-21,Twitter,Jalan berlubang dan pohon perindang,jalan berlubang pohon perindang,1,1,2
16-Nov-21,Lapor Sleman,Lampu PJU Mati,lampu pju mati,1,1,0
18-Nov-21,Lapor Sleman,Jalan berlubang,jalan berlubang,1,1,2
18-Nov-21,Instagram,Jalan berlubang,jalan berlubang,1,1,2
18-Nov-21,Twitter,PJU mati,pju mati,1,1,0
18-Nov-21,Instagram,KTPel rusak,ktpel rusak,1,1,1
19-Nov-21,Website,Mewujudkan pemukiman tanpa kumuh,mewujudkan pemukiman kumuh,0,1,1
19-Nov-21,Lapor Sleman,Ranting Pohon Menggantung Di Kabel Pju,ranting pohon menggantung kabel pju,1,1,1
19-Nov-21,Lapor Sleman,Jalan Berlubang,jalan berlubang,1,1,2
19-Nov-21,Website,Kandang ayam di pemukiman,kandang ayam pemukiman,0,1,1
19-Nov-21,Lapor Sleman,Kandang ayam di pemukiman,kandang ayam pemukiman,0,1,1
19-Nov-21,Instagram,Parkiran stadion maguwoharjo,parkiran stadion maguwoharjo,1,1,1
20-Nov-21,Twitter,Jalan berlubang ( Provinsi ),jalan berlubang provinsi,1,1,2
20-Nov-21,Lapor Sleman,Gangguan Live Music di Cafe,gangguan live music cafe,1,1,1
21-Nov-21,Instagram,Jembatan merah rusak,jembatan merah rusak,1,1,1
21-Nov-21,Twitter,Jalan berlubang ( BBWSO ),jalan berlubang bbwso,1,1,2
22-Nov-21,Lapor Sleman,Ranting Pohon Lebat,ranting pohon lebat,1,1,1
22-Nov-21,Lapor Sleman,Jalan Berlubang,jalan berlubang,1,1,2
22-Nov-21,Website,Penerangan Jalan,penerangan jalan,0,1,1
23-Nov-21,Lapor Sleman,Potensi Tumbang Pohon,potensi tumbang pohon,1,1,1
23-Nov-21,Lapor Sleman,Patahan pohon tersangkut kabel listrik,patahan pohon tersangkut kabel listrik,1,1,1
23-Nov-21,Twitter,KTP rusak,ktp rusak,1,1,1
23-Nov-21,Website,Parkir sembarangan,parkir sembarangan,1,1,1
24-Nov-21,Website,Monyet liar,monyet liar,1,1,1
24-Nov-21,Lapor Sleman,Penerangan Jalan,penerangan jalan,0,1,1
24-Nov-21,Twitter,Jalan palagan berlubang,jalan palagan berlubang,1,1,2
24-Nov-21,Instagram,Jalan piyungan prambanan berlubang,jalan piyungan prambanan berlubang,1,1,1
25-Nov-21,Lapor Sleman,Pengairan dan Rumput pinggir jalan,pengairan rumput pinggir jalan,1,1,1
25-Nov-21,Lapor Sleman,Lampu mati,lampu mati,1,1,0
25-Nov-21,Lapor Sleman,Lampu Tenaga Surya Gakda Yg Hidup,lampu tenaga surya gakda hidup,1,1,1
25-Nov-21,Website,Penerangan jalan,penerangan jalan,0,1,1
25-Nov-21,Lapor Sleman,Penerangan Jalan,penerangan jalan,0,1,1
25-Nov-21,Twitter,Lubang Jalan Godean menyebabkan kecelakaan,lubang jalan godean menyebabkan kecelakaan,1,1,1
26-Nov-21,Lapor Sleman,Jalan berlubang,jalan berlubang,1,1,2
26-Nov-21,Twitter,Jalan Godean dan kaliurang banyak yang rusak,jalan godean kaliurang banyak rusak,1,1,1
26-Nov-21,Telepon,Jalan Berlubang,jalan berlubang,1,1,2
26-Nov-21,Lapor Sleman,Pohon Sudah Terlalu Tinggi,pohon terlalu tinggi,1,1,1
26-Nov-21,Lapor Sleman,Perempatan Kendal Bangunkerto Turi Rawan Kecelakaan Mohon Diberi Lampu Kedip Kuning Dan Jalankejut,perempatan kendal bangunkerto turi rawan kecelakaan diberi lampu kedip kuning jalankejut,1,1,1
26-Nov-21,Twitter,Jalan Godean banjir,jalan godean banjir,1,1,1
27-Nov-21,Lapor Sleman,Jalan berlubang,jalan berlubang,1,1,2
27-Nov-21,Lapor Sleman,Lampu penerangan mati,lampu penerangan mati,1,1,0
27-Nov-21,Twitter,Matrial di tumpuk pinggir jalan,matrial tumpuk pinggir jalan,0,1,1
27-Nov-21,Twitter,Jalan Kabupaten,jalan,0,1,2
27-Nov-21,Twitter,Kurang LPJU,kurang lpju,1,1,1
27-Nov-21,Twitter,Jalan rusak,jalan rusak,1,1,2
27-Nov-21,Twitter,Jalan berlubang,jalan berlubang,1,1,2
27-Nov-21,Twitter,Jalan Gito Gati berlubang,jalan gito gati berlubang,1,1,1
28-Nov-21,Twitter,Drainase amblas,drainase amblas,1,1,1
28-Nov-21,Twitter,jalan Gito Gati berlubang,jalan gito gati berlubang,1,1,1
29-Nov-21,Lapor Sleman,Jalan Berlubang di Jalan Godean,jalan berlubang jalan godean,1,1,2
29-Nov-21,Twitter,Air hujan meluap mengakibatkan banjir,air hujan meluap mengakibatkan banjir,1,1,1
29-Nov-21,Twitter,Jalan palagan berlubang,jalan palagan berlubang,1,1,2
30-Nov-21,Instagram,Jalan rusak,jalan rusak,1,1,2
30-Nov-21,Lapor.go.id,Bau Limbah Hotel Sheraton Mustika Yogyakarta,bau limbah hotel sheraton mustika,1,1,1
30-Nov-21,Website,jalan Gito Gati berlubang,jalan gito gati berlubang,1,1,1
30-Nov-21,Website,Jalan berlubang,jalan berlubang,1,1,2
30-Nov-21,Instagram,Jalan berlubang,jalan berlubang,1,1,2
1-Dec-21,Website,Jalan berlubang,jalan berlubang,1,1,2
1-Dec-21,Lapor Sleman,Akta Kematian,akta kematian,1,1,1
1-Dec-21,Lapor Sleman,Jalan Godean Arah Minggir,jalan godean arah minggir,0,1,1
2-Dec-21,Lapor Sleman,Permohonan Lampu PJU,permohonan lampu pju,1,1,0
3-Dec-21,Twitter,Jalan berlubang,jalan berlubang,1,1,2
3-Dec-21,Twitter,Jalan Godean,jalan godean,0,1,1
3-Dec-21,Twitter,Jalan Bantulan sering banjir,jalan bantulan sering banjir,1,1,1
3-Dec-21,Lapor Sleman,Lampu Jalan Mati Sudah Lama,lampu jalan mati lama,1,1,0
3-Dec-21,Twitter,Jalan Palagan Berlubang,jalan palagan berlubang,1,1,2
3-Dec-21,Twitter,Jalan Godean Berlubang,jalan godean berlubang,1,1,2
4-Dec-21,Instagram,Jalan Palagan Berlubang,jalan palagan berlubang,1,1,2
4-Dec-21,Twitter,Jalan Palagan Berlubang,jalan palagan berlubang,1,1,2
5-Dec-21,Lapor Sleman,Gangguan Kenyamanan Warga,gangguan kenyamanan warga,1,1,1
6-Dec-21,Twitter,Jalan berlubang,jalan berlubang,1,1,2
6-Dec-21,Twitter,Sampah di pinggir sungai,sampah pinggir sungai,1,1,1
6-Dec-21,Instagram,Pohon perindang roboh,pohon perindang roboh,1,1,1
7-Dec-21,Lapor Sleman,Jalan Berlubang,jalan berlubang,1,1,2
7-Dec-21,Lapor Sleman,Lampu Penerangan Jalan Mati,lampu penerangan jalan mati,1,1,0
8-Dec-21,Twitter,Jalan Palagan Berlubang,jalan palagan berlubang,1,1,2
9-Dec-21,Lapor Sleman,Lampu PJU Mati,lampu pju mati,1,1,0
9-Dec-21,Lapor Sleman,Pembakaran sampah,pembakaran sampah,1,1,1
10-Dec-21,Twitter,PJU mati,pju mati,1,1,0
12-Dec-21,Twitter,Jalan berlubang,jalan berlubang,1,1,2
13-Dec-21,Lapor Sleman,Kabel PJU terkelupas,kabel pju terkelupas,1,1,1
14-Dec-21,Lapor Sleman,Live Music Membuat Kebisingan Dan Menganggu Jam Istirahat.,live music membuat kebisingan menganggu jam istirahat,1,1,1
15-Dec-21,Twitter,Spearator jalan rusak dan membahayakan pengguna jalan,spearator jalan rusak membahayakan pengguna jalan,1,1,1
16-Dec-21,Instagram,Limbah penginapan,limbah penginapan,0,1,1
16-Dec-21,Lapor Sleman,Lampu PJU Mati,lampu pju mati,1,1,0
16-Dec-21,Lapor Sleman,Banjir karena resapan air kecil,banjir resapan air kecil,1,1,1
17-Dec-21,Lapor Sleman,Lampu PJU Mati,lampu pju mati,1,1,0
17-Dec-21,Lapor Sleman,Penerangan Jalan,penerangan jalan,0,1,1
17-Dec-21,Twitter,Jalan berlubang,jalan berlubang,1,1,2
18-Dec-21,Lapor Sleman,Gangguan Live Music Rock Cafe Di Malam Hari (Magrib-Tengah Malam),gangguan live music rock cafe hari magribtengah,1,1,1
18-Dec-21,Twitter,Jalan Godean berlubang,jalan godean berlubang,1,1,2
19-Dec-21,Website,Jalan magelang,jalan magelang,0,1,1
19-Dec-21,Twitter,Jalan ring road utara,jalan ring road utara,0,1,1
19-Dec-21,Twitter,APILL Ring Road Jakal,apill ring road jakal,0,1,1
19-Dec-21,Twitter,PJU mati,pju mati,1,1,0
20-Dec-21,Twitter,Jalan Cnadi Gebang berlubang,jalan cnadi gebang berlubang,1,1,2
20-Dec-21,Twitter,Ring road utara,ring road utara,0,1,1
20-Dec-21,Twitter,Jalan kaliurang berlubang,jalan kaliurang berlubang,1,1,2
20-Dec-21,Twitter,Jalan berlubang,jalan berlubang,1,1,2
21-Dec-21,Twitter,Jembatan merah,jembatan merah,0,1,1
22-Dec-21,Lapor Sleman,Anjungan KTP Kec Gamping Rusak,anjungan ktp kec gamping rusak,1,1,1
22-Dec-21,Website,Bau ternak menyengat,bau ternak menyengat,1,1,1
22-Dec-21,Lapor Sleman,Polusi udara dan kebisingan,polusi udara kebisingan,1,1,1
22-Dec-21,Lapor Sleman,Kemacetan,kemacetan,1,1,1
22-Dec-21,Lapor Sleman,Lampu PJU mati,lampu pju mati,1,1,0
25-Dec-21,Website,Limbah yang berserakan,limbah berserakan,0,1,1
26-Dec-21,Lapor Sleman,TRAFFIC LIGHT PEREMPATAN SATADION MAGUWOHARJO,traffic light perempatan satadion maguwoharjo,0,1,1
26-Dec-21,Lapor Sleman,"Jalan Rusak, Sempit, Dan Padat Di Samping Casagrande",jalan rusak sempit padat samping casagrande,1,1,1
26-Dec-21,Lapor Sleman,Lampu PJU mati,lampu pju mati,1,1,0
27-Dec-21,Lapor Sleman,Lampu PJU Mati,lampu pju mati,1,1,0
27-Dec-21,Twitter,Jalan berlubang,jalan berlubang,1,1,2
29-Dec-21,Twitter,Jalan Kabupaten,jalan,0,1,2
31-Dec-21,Twitter,LPJU,lpju,1,1,1
31-Dec-21,Instagram,Jalan Rusak,jalan rusak,1,1,2
1-Jan-22,Twitter,LPJU,lpju,1,1,1
2-Jan-22,Lapor Sleman,Gorong-gorong Mampet Jln. Sidoarum-Gamping,goronggorong mampet jln sidoarumgamping,1,1,1
3-Jan-22,Lapor Sleman,PJU Ditabrak Mobil,pju ditabrak mobil,1,1,1
4-Jan-22,Lapor Sleman,Jalan berlubang,jalan berlubang,1,1,2
4-Jan-22,Twitter,Jalan Kaliurang berlubang,jalan kaliurang berlubang,1,1,2
